id,cluster_id,risk_level,ghost_x,ghost_y,ghost_z,ghost_lat,ghost_lon,ghost_alt_km,orig_alt_km,drift_km
DEB-F01672,-1,NOISE,41.948647268120794,2878.9164134972953,6436.87762906606,65.90098274302647,89.16520314450588,673.3389459621549,763.2206786229026,14110.931217798168
DEB-F02358,235,LOW,-3263.2107509082302,6266.891609443601,2307.5682282230887,18.086660881149598,117.5062827723608,1054.718842626191,926.7962904341712,8270.639465130736
DEB-S08536,-1,NOISE,-3960.7439883785332,3462.7451525186066,-4907.48489127063,-43.00888302607977,138.83789126047623,816.4098857195804,872.5549192747949,4163.9963761429235
DEB-F00274,242,LOW,-2906.5471768761877,-4944.39878072324,-4415.031958258581,-37.588462273914296,-120.44898945445715,859.7910865914237,761.1760442061814,7653.851241219284
DEB-F02473,163,LOW,2446.247969379687,-5274.002884269732,-4732.789932116658,-39.1481332599096,-65.11665066196754,1118.431287725024,897.5360932647782,13760.713898901335
DEB-F04848,123,LOW,4253.036482679983,-2679.752398789563,4751.765348893665,43.38852624588448,-32.214200928815416,539.1360300872084,625.5239158697559,2246.617050572972
DEB-F04779,107,LOW,6701.132687588285,2836.48211620083,-1151.7822100377741,-8.994325740683044,22.942162083278674,989.1835679915166,621.1691215454584,10894.880085846515
DEB-F02107,163,LOW,3938.8663009107845,-6343.016277419334,1542.3291057976928,11.67124621365775,-58.16067602274899,1245.9893304491452,870.7403266373685,14822.571213045263
DEB-S07498,-1,NOISE,-5243.074672656082,-4305.538015730313,3924.9711975337036,30.050780540155973,-140.60764889749362,1459.7765316368332,1448.5253154766233,15649.275125952794
DEB-F06942,36,LOW,1426.4112429566023,-1735.6291275971334,-7754.376027172995,-73.84285925574605,-50.585231047463196,1695.1154470247948,1113.4312954390452,8330.677902636893
DEB-F04518,161,LOW,-6709.699862235746,-3754.22690868229,1983.6653310121574,14.466906575841678,-150.7720125629466,1562.2169007162738,564.652880545801,14446.785014604658
DEB-F05635,78,LOW,-520.7269915558552,4536.151371028285,4823.335262647698,46.57028680089836,96.54859750804928,263.57881118293153,461.87309390033533,13004.365348135741
DEB-S08237,-1,NOISE,-6429.1339937325865,1097.0889240786032,-2417.0574729055134,-20.334544708684454,170.3161329552131,577.4028671873239,854.7498072645913,10678.225785810992
DEB-F02417,235,LOW,899.9451291011037,-3384.3148536970857,-6150.731579621261,-60.34492553114273,-75.10871866028913,699.6442362984053,864.7629663747421,14041.772770022331
DEB-N09727,-1,NOISE,2646.458127333708,-1834.5143296452484,-7461.236013450514,-66.6559290562512,-34.72954718676672,1748.315257523902,1770.2779520494514,2240.999665528717
DEB-F02236,219,LOW,-1562.404214385921,4254.74160728524,5319.214445279447,49.56544015158978,110.16398381199485,610.2802305869527,833.6659105139388,3057.8951771989186
DEB-N09508,-1,NOISE,1849.4461760391123,-7292.719875608491,-3411.083640959809,-24.388868233342627,-75.7696983427779,1882.5957730525488,1965.630343119762,12902.127554411074
DEB-N09854,-1,NOISE,522.2004238393677,-779.9105292516524,6751.240175799208,82.08518492557843,-56.19513877798137,438.0347721622111,546.1010739795847,8547.625940625689
DEB-N09987,-1,NOISE,-104.73183111036519,5807.814323889421,-4764.101578289161,-39.35717570760424,91.03309803799038,1134.4084957344612,1096.56666711062,12494.25721768358
DEB-N09963,-1,NOISE,4744.002562556059,-4891.060624318898,1872.8782115085794,15.369058088529048,-45.874426242752634,688.3831577187057,635.3358329403354,12693.161591919566
DEB-F06394,46,LOW,-2231.802145821738,4108.470824106349,-6502.461689750951,-54.28242123055444,118.51167935727875,1630.7631340575117,944.3621496673177,13043.608535494495
DEB-F01383,169,LOW,3577.843681912031,5129.308958407014,3574.4949672319913,29.750821789513996,55.10309432380552,825.1809906039907,759.288700387352,6766.228832818658
DEB-F03101,223,LOW,-3693.0100807824438,4693.698339217284,-4675.027440915241,-38.05301368582497,128.19573061437438,1206.3873179544462,860.6475482061878,14703.74015450648
DEB-N09560,-1,NOISE,4502.687905160357,-3986.2757364440085,4311.65527481829,35.63946654054286,-41.518795368366966,1021.5227102237059,1037.6374484724338,13017.225265593672
DEB-F03455,143,LOW,-3325.1147435767352,5320.989803522745,423.11861125715905,3.8578806369991785,122.00148137306945,-89.38911935344095,910.2830780496906,12865.14253897212
DEB-F03194,129,LOW,-2778.8101332415054,5739.310423412964,3314.0695628033495,27.461837280847632,115.83493958012718,808.2756627965055,824.2741611331403,9225.688177931288
DEB-F01941,177,MEDIUM,-507.34763897992775,2405.70680194791,6606.547619636661,69.58727819728517,101.90879521188532,671.0685080160474,715.476087777638,14015.562725399071
DEB-S08093,-1,NOISE,-1189.9282209136159,5966.589736565369,3756.1537691141834,31.69007791552545,101.27863025184513,772.0247738792832,813.3183456707793,8575.077969398499
DEB-F03288,-1,NOISE,-3193.884368492734,2822.988663894308,-6261.506133934789,-55.75412930194765,138.5273975892851,1196.5987327553676,812.0939610641808,13366.780838856135
DEB-F05412,53,LOW,1520.4398000426074,-5133.038148731216,-3981.073267337821,-36.636013257850415,-73.5003629569191,293.3517530292238,466.2726661729457,3926.2099222409593
DEB-F01496,251,LOW,-958.6702759061773,1684.1463650949672,6181.065910606918,72.59277337736779,119.64992376224984,99.59203633947527,728.3532486604499,8857.654408205253
DEB-F01957,203,LOW,-3648.646306407578,-970.0133086195347,4980.884303701978,52.83877474511892,-165.1119733319612,-128.1166692310344,772.183527201506,12615.270484800603
DEB-N09169,-1,NOISE,-6125.339854442655,-3869.334332241401,2634.323007594601,19.981287852694464,-147.71968440376855,1331.0260035580286,1322.0457272835883,8362.838799171057
DEB-N09743,-1,NOISE,5850.658252182649,-4229.889725222509,3095.642721771142,23.2089279865827,-35.86605334751005,1477.127026894993,1580.9755282874448,14722.485957424815
DEB-F04301,148,MEDIUM,-1157.3837791837022,-5149.172472393399,5823.703049157931,47.816032100711496,-102.66788519731875,1481.1906791048032,575.932261144676,14679.158542030444
DEB-S07947,-1,NOISE,1155.8811051834632,1889.206633826624,7634.946038031641,73.82350865344479,58.5402821104006,1571.5525435148738,1537.1889788977169,3632.1039300640623
DEB-F03017,149,LOW,776.8550337722697,-295.2295299708519,7411.94481513229,83.60244840537686,-20.80837750431786,1080.2535878835934,894.4847248370525,12005.156408294526
DEB-S07319,-1,NOISE,-4439.936972480969,6251.117154165436,1727.9730181988361,12.700303657264364,125.38476754846141,1481.5956129028118,1551.627311584798,15248.350505747043
DEB-F00513,191,LOW,5361.923047954942,3464.826277771539,-2516.7189065142684,-21.51554563303375,32.87017961788766,484.01382621571156,743.5961620005564,7496.817992127949
DEB-F03933,116,LOW,-4264.164600220958,-3754.7587093427187,3387.184708660853,30.801732425827478,-138.63485723573748,236.56881006808453,608.7594998476188,11888.270584114429
DEB-F03025,209,LOW,-426.8488365207777,2853.198858693825,5957.221384776467,64.16011429873278,98.50855235764715,240.8833416917323,827.6900888117643,11558.60456058139
DEB-F01199,-1,NOISE,-1643.7789565517915,-4198.798958859842,-6028.926445235289,-53.20682496472273,-111.37974161825758,1150.4668570894673,812.9893488578564,13009.688645655813
DEB-F05026,81,LOW,-3400.3194284135798,5638.079905092823,1308.4711768430598,11.240089439790511,121.09412970747542,334.70249250147117,477.92760858121255,1325.456260195103
DEB-N09782,-1,NOISE,6015.27422924031,-3073.1416075141165,189.27879597352222,1.6050795729400391,-27.062020704929353,379.3440288599586,621.5360756881737,11544.501359795551
DEB-F00921,251,LOW,-2952.3826426233886,314.8570557445951,6127.426460984073,64.1468884159643,173.91269528463346,430.75815771713314,770.9847917476345,6931.341398094093
DEB-F05065,56,LOW,-3390.2470053153256,6163.331923271881,2114.8039469017267,16.733119735610163,118.81375166384737,967.1220755740487,470.55052565617643,14180.687853965966
DEB-N09470,-1,NOISE,-3894.15088987227,-5277.61328870388,1791.3091625048453,15.275855503195114,-126.42221056898819,420.8630510273997,483.7469006456731,261.0962890985412
DEB-F01076,192,LOW,5096.517365020325,4485.080686039493,-323.9166270218152,-2.7316259686663322,41.34869845433036,418.57985400380585,746.3226108136087,5828.546733445117
DEB-N09452,-1,NOISE,-4409.923834613565,5471.205174797217,-1016.4979420330023,-8.230855285910257,128.86965520285207,722.1997777858251,762.6842236985876,2711.1211422684078
DEB-F04174,120,LOW,-5434.865535574559,2034.3012223298015,-4302.1740126966615,-36.55160970008918,159.47883807746155,845.7709512734073,595.8093906926961,14195.375827393404
DEB-F01671,242,LOW,1109.6075674494377,-1752.1620195754504,-7508.413339115657,-74.55889760028205,-57.654774776048455,1411.4439622593773,818.6748051179557,12293.205439170963
DEB-F00474,169,LOW,5279.974909854913,3595.9989294472753,-3101.9831474114444,-25.900222198221442,34.25735416138917,723.3869770142264,767.3006894548535,203.9802290959254
DEB-F06161,-1,NOISE,-451.7927118424559,6924.005576490555,-2115.4326499454783,-16.955058272776512,93.73326853002845,875.8980960139152,886.4946049848413,3688.6438450117807
DEB-S07713,12,LOW,6075.27573724061,-2273.7809333451323,-4556.991636404837,-35.08797378952464,-20.51926358090722,1549.3612050210486,1551.7163551031663,9344.142596960388
DEB-F05756,65,LOW,1878.4321367257141,3120.3351324514992,6215.594736719596,59.63123392331678,58.95218887076709,825.9324445730736,974.3535461839283,2044.5229069538655
DEB-F05323,-1,NOISE,-130.38189113787894,4674.287023266505,5780.045801908023,51.026853508369975,91.59776144250645,1056.5713389712673,489.92220594950686,9383.68390247722
DEB-F02478,154,LOW,-673.0392435611124,-1176.7382452873956,-8474.91684596505,-80.91216671863322,-119.76753745611049,2204.5147037170727,877.7680354790573,14045.473993608088
DEB-F05491,103,LOW,-2024.8258439941217,-2357.1437172399956,-6565.4173285995785,-64.67176406052523,-130.66312951763257,885.5226080010607,493.44405956837454,13317.305829747575
DEB-N09546,-1,NOISE,1838.631671843754,6781.609129352503,-1442.7303850016588,-11.603211318214798,74.83061650156995,794.8860566917328,992.8489066303127,10484.377619031537
DEB-F02138,154,LOW,-3308.0771125392375,6043.019882955977,1995.696252312779,16.1554344819696,118.69723057550607,794.3288953390975,790.402371598374,1276.2550366724508
DEB-F05452,78,LOW,-2591.776202279105,5434.0668725435435,2928.965785043402,25.94287457601399,115.49879109300883,317.02746608523375,459.36012988105995,11835.95627077646
DEB-S07369,-1,NOISE,-5549.538899060114,3115.009757637037,-4542.324722501526,-35.517408304070784,150.69408190533062,1440.6468994951038,1458.8808423100045,13195.354553317067
DEB-F04942,77,LOW,-3957.550586141787,5692.782805487762,708.4051048231063,5.833951561399482,124.8065379847518,591.2116427978153,462.5238584790959,9217.548355681713
DEB-F04022,122,LOW,-3178.6281165259265,-3966.219576399608,4038.2230398253687,38.46686816468201,-128.70956331380344,113.53610874177411,632.8557416514686,10361.079937743529
DEB-F05440,53,LOW,-678.8289359289029,4801.980401299921,4746.092848074353,44.38125056126824,98.04626592078336,407.5259610720759,472.0060694687618,12706.747335231825
DEB-F02455,154,LOW,-3372.4922259605537,2944.044776117672,-7768.783325748317,-60.047481883044945,138.880399451666,2588.1943467870015,864.9518254482236,12113.739555529197
DEB-F02464,165,LOW,2325.0212066998383,-5093.620319120994,-4262.358481576435,-37.280147609543015,-65.46531734627352,658.7935377012791,782.2351707068319,2630.3941792446903
DEB-S08694,-1,NOISE,667.0197088447253,4084.86084628728,-5827.7708884100075,-54.61711560770346,80.72598211007022,769.8639060797759,866.9908545527696,470.77321370658524
DEB-F01369,179,LOW,5096.984833019425,5069.286187361574,487.6363323735975,3.8806599303720097,44.84389442654785,827.0490510368281,792.9990323843303,2141.6321054091295
DEB-F06686,22,LOW,395.1432739974707,-1866.8608248519154,-6652.706574747882,-73.99531973860944,-78.0490544411123,542.8320301319736,1098.0056828437546,11850.353347541508
DEB-S07454,-1,NOISE,634.2641984448294,-7820.157256445577,958.0175647256992,6.961651375989671,-85.36309978027074,1525.9725794080587,1541.792427976753,13971.755466637942
DEB-N09972,-1,NOISE,-2978.642485145845,5137.981592556229,4570.792617102067,37.582935914711186,120.10215949963708,1116.0815081779692,1348.7201517185604,11753.258271991168
DEB-F01901,160,LOW,2312.998958355131,4254.339308717637,5093.3635137214305,46.44658077997339,61.46796143777303,649.7872325142289,821.719594949489,7105.511268084026
DEB-S07322,-1,NOISE,5669.3644487499005,5327.574651926023,550.0933391820714,4.044551076714281,43.21979456403457,1421.0519069573402,1462.4823889227446,15023.878625944968
DEB-S08501,-1,NOISE,4265.345072783775,-5471.418834535938,1304.2470768676017,10.647230204834582,-52.06114816361236,680.9460205029545,863.2034224318168,12888.37678943569
DEB-S07884,-1,NOISE,-5316.706845853354,-4888.704168514465,-2646.680976680253,-20.12492379841659,-137.40150884351846,1314.178667230237,1430.2214955465306,7724.317724534856
DEB-F01793,214,LOW,-5096.122545708082,-4087.572685223634,1586.6811250111455,13.651420749500135,-141.26708646569674,344.68030008537517,787.032371187338,7248.129277526786
DEB-F02874,221,LOW,-3797.9289917939586,5829.722181778214,473.3291572322423,3.891795880657702,123.08331196447432,595.6686923398865,881.777914949449,10819.53548479766
DEB-F06215,-1,NOISE,-1827.5890163827553,2042.8850365713974,-6634.577883663103,-67.55208144350922,131.81618996798187,800.3784857980072,906.7302011917309,1782.5317487899213
DEB-F05211,60,LOW,4468.337149926643,-2145.578918251524,4746.917713657198,43.761126028908066,-25.649103682246903,485.00903954282967,434.9353515449957,9833.470279544086
DEB-F02245,151,MEDIUM,244.13775763185322,-2371.034308565799,-6769.86733951315,-70.60358733048935,-84.1211560537756,799.0846582535942,853.852181171389,731.0493427770963
DEB-F01741,170,LOW,2604.761663361206,-45.74166125615284,-6260.541956104028,-67.40662147020437,-1.0060554953476242,402.81140023352236,762.357150646013,9780.717147131278
DEB-F01020,147,LOW,4981.691126921301,2984.5532770215295,-3608.3114047259446,-31.854336331075977,30.926012389326957,458.87374599869963,734.7124477902298,4091.737117504982
DEB-F00705,-1,NOISE,5172.301199861475,4748.648707750439,-117.92890968103757,-0.9622063360195775,42.55479448665167,644.4174839073285,814.1492450431906,3601.8348400308146
DEB-S07388,-1,NOISE,5486.809448078483,-2217.2781810001184,-5237.2097479778,-41.50817005219784,-22.004158664347614,1524.3794596966327,1511.6833387868373,7662.5059248438365
DEB-F06372,59,LOW,-439.14024856680487,7132.584059722308,-1181.152090400118,-9.385363897619829,93.52314992690151,864.9093057730506,924.222868855355,3347.9718405390217
DEB-S07276,-1,NOISE,-5236.252726726465,4978.364953254518,-3088.1029873736657,-23.142424671320754,136.44623550787958,1479.269715104504,1417.5297869042397,15380.812683164759
DEB-F04442,181,MEDIUM,6626.211995484457,-218.95419934102506,2575.878429456652,21.232575355922023,-1.8925727976412077,734.512016635872,601.1372970164293,8076.133566131135
DEB-F00908,201,LOW,5497.7654077489,4567.961335755618,-836.4746665693685,-6.674664059632957,39.722378610076106,818.4861741985087,800.5097687473999,6633.574108327436
DEB-F06485,-1,NOISE,-2209.549292437875,2437.2894284381,6510.0763848444985,63.19103408516887,132.19419650388215,915.941582672307,1215.2879226355835,3468.7104370763673
DEB-F03077,127,LOW,-1805.415416572892,1306.422362729975,-6605.048753130132,-71.35585266129557,144.11000591917013,592.7261637313013,872.5756360553842,2570.633331200177
DEB-N09364,-1,NOISE,-7252.641377189804,-2711.7090203534344,362.04570911552514,2.677072491304182,-159.49960129948738,1373.3305934742039,1521.0946929768088,15508.464227165105
DEB-F00594,178,LOW,-6426.927709348112,-5234.411300514992,1893.1530961091592,12.865585613621903,-140.8389062136734,2124.1268214450456,797.4145793366515,15661.514821033814
DEB-N09325,11,LOW,-3190.622104300886,6491.938320889797,-394.4561488128985,-3.121299495055535,116.17293970978642,866.2351762501376,914.7039819583606,1016.3121393360142
DEB-F00440,246,LOW,3185.226654754204,4387.899384770167,3256.786588234651,30.991080516291035,54.02367075353149,-53.10824636352572,808.4216761114949,11467.023257020828
DEB-F06846,32,LOW,5593.382933926981,-1549.6864446340714,5935.818194086629,45.64286302317294,-15.485769849470074,1923.7542517255997,1131.9814472923035,11516.796155460612
DEB-F04091,195,LOW,6421.001831485221,-706.3975145751042,2973.989633961752,24.72079118350085,-6.278068284867288,733.3239126006183,596.1130279960817,7904.860452890414
DEB-F03422,-1,NOISE,3029.2517529628108,-5753.709589481955,-1077.691148503744,-9.410476193874953,-62.23379027211686,212.99025066723243,894.0582824834064,11804.7170874499
DEB-F00010,193,LOW,-4378.791535844427,-1820.9656268955237,5112.456040032579,47.15088013831435,-157.4195124712927,595.1647925501693,861.8541875263545,14204.47645800257
DEB-F06221,43,LOW,1590.884905980437,4922.265013568756,5032.005807313504,44.2086135328738,72.08907411471932,838.5582334649862,968.1537716075882,4787.627946811541
DEB-N09604,-1,NOISE,6803.714928718938,3126.4264095542776,-433.12654479495063,-3.3106061667032396,24.67961126367436,1122.0414998383476,1219.7008609515433,12732.989002903769
DEB-F03707,253,MEDIUM,-3364.2706997711975,5728.640795012147,1883.457731984157,15.828313215835784,120.4245260195446,527.1548640552255,870.7181387298297,6822.919606858882
DEB-F06264,68,LOW,-2186.559936268078,482.4169182756277,-7347.967599640491,-73.052456587176,167.55825105879285,1303.4252293448653,878.4529670781312,13596.817241808532
DEB-F00093,133,LOW,-2148.7151548158836,562.9222474803989,5637.439351057794,68.49487445261377,165.3195266350383,-318.8812115306973,811.336382636362,11916.037867797713
DEB-F05653,75,LOW,2527.6288878966966,1626.069787089037,6590.851419002125,65.48652115620045,32.75391619697663,865.6419291761249,469.02404126698275,13795.887516444986
DEB-F03948,88,LOW,2500.000942916872,-3747.587187610635,5533.866532153545,50.85213851191444,-56.29290027370948,757.5545039131102,577.5053290421383,13464.258478570371
DEB-S08713,-1,NOISE,4964.7380019701195,2831.3638939869684,3346.125337276654,30.34738227855569,29.69588405618518,244.68714843879934,346.9421245192607,2413.2970929661014
DEB-F04868,88,LOW,5440.938971212849,-1998.4355792384492,4325.7250725813865,36.7334484322693,-20.168086066425758,854.3908469141134,587.3132863086657,14194.93771550054
DEB-F04800,84,LOW,909.0127337133872,-4309.062903179528,5617.172335897751,51.90332659382913,-78.08789629181437,759.5763806833447,614.0229745958486,10198.696499357882
DEB-S07720,19,LOW,-3959.905698536336,-5625.568934785677,4093.0516491573944,30.751007149955452,-125.14217564291555,1626.920825150064,1587.512415260513,12521.724111633555
DEB-F00292,137,LOW,3906.868846573923,902.5953780958505,-5630.0973809700345,-54.54139183355255,13.008682736397077,533.9031561402617,823.8323303034003,11673.77448003815
DEB-S07886,-1,NOISE,6620.780106068406,1223.9978287832996,3977.16353398162,30.57033077339871,10.474134925782693,1441.756200921006,1549.32696291922,10921.67828921253
DEB-S07403,-1,NOISE,-5538.573420670566,-4586.833344729098,3051.0154224376574,22.989795090935218,-140.3697537281908,1433.6189342589305,1514.176967528554,15537.162073378064
DEB-F05593,60,LOW,3011.3306101163007,537.6459189034172,5745.4493206679535,61.96859720498728,10.12298099564859,130.88466795446766,474.16587940544287,11323.308811540663
DEB-F02886,186,LOW,2206.3171929736636,-1535.9062039797955,6715.888300792205,68.18444471120146,-34.84332987644939,855.8106838136191,837.5944546483988,5185.597212854659
DEB-F05558,60,LOW,-1155.0490422661135,5012.775996181231,4410.781383489698,40.61110477538305,102.97567401249552,398.0753557980297,436.4327091454297,13583.301312928172
DEB-F02542,128,LOW,3492.277484310516,-5511.461203871523,2227.6741293987325,18.850915781995056,-57.64005323948973,516.4071224199533,819.6332191610645,10894.979444890483
DEB-F01765,245,MEDIUM,-5696.391337702442,-4397.354482777602,2067.3493630031367,16.028439006034237,-142.33349570340383,1109.154506824425,798.409384863473,11179.713880171146
DEB-F06798,28,LOW,3613.6549673583986,-3056.1272633833064,-5503.922024412455,-49.30851717240696,-40.22174894239211,880.7591780646289,1127.701211935455,9980.715581318625
DEB-F01877,213,LOW,4694.238347761766,5246.623757262487,1760.7910654154934,14.042121190106432,48.18049258223817,878.8127512326264,775.1023492127615,5871.8435489966605
DEB-F01981,147,LOW,1100.3772804531868,-1464.972452426688,-6458.6319357853245,-74.16225621056574,-53.088875487058445,335.3494956781369,799.5222536692563,9854.030862669699
DEB-N09646,-1,NOISE,1249.3742827104547,-6666.356649640875,-3082.72708660039,-24.442610771983873,-79.38505741436056,1071.994097435072,1071.9993778171747,14898.513968206686
DEB-F05826,64,LOW,-2148.811093011561,3964.92997615673,-7283.7846394469825,-58.236174420819076,118.45567152639524,2188.7514376487334,941.6850554330967,14652.79129822729
DEB-F02685,126,LOW,-3972.556383725761,6742.268396655804,946.0329216893958,6.893044605263153,120.50666675306479,1504.398483164291,876.4796561285048,10115.201385931829
DEB-S08354,-1,NOISE,-4738.681992079888,-4937.978173160582,3274.7843890866807,25.57102172484975,-133.82012846061338,1208.8879937428283,921.6760745304973,13306.015609987555
DEB-F03457,223,LOW,-1863.5534038345904,4538.861791233068,5049.132304196433,45.82059736280284,112.32193789248174,662.3057896360988,818.6598050932398,9226.758360105774
DEB-F03497,126,LOW,768.9214248080691,-3174.7128104378357,-6413.8612542625515,-63.01079906896986,-76.38503876048351,819.6166617487388,841.6806411767702,4029.2841264004883
DEB-F02178,243,LOW,-4024.0499103101683,6463.603392076493,-925.2463144829351,-6.928669007098822,121.90518206712153,1291.75395314883,848.837772068362,14896.381072698581
DEB-F06455,24,LOW,6001.971067941949,-2956.4467034497857,4444.165802843515,33.59368153199712,-26.22390271040524,1653.97626450985,1213.090422643877,8549.771670196413
DEB-F06480,36,LOW,7489.104216000199,-4209.345611228819,-1391.107665486914,-9.197851277898732,-29.338713718139218,2324.762112931262,1250.043872344796,15106.7393569739
DEB-S07621,8,LOW,-5094.16149875508,-5817.684183459289,-1524.3991445911786,-11.151985591131249,-131.20648925373368,1503.469650036609,1515.130586807887,2561.3487755627984
DEB-S07652,-1,NOISE,7346.639898070736,-1038.402085025003,-2429.6024256473347,-18.131270035190592,-8.045111060778453,1429.1906240222233,1499.4964340798015,5067.5708198051725
DEB-F03370,219,LOW,3693.596920000849,-3868.7052402921718,4082.207771206915,37.350957400787635,-46.32647108466546,350.45562632283327,805.2290799916218,7545.65783187962
DEB-F02517,154,LOW,-3200.403250666666,3901.136643899541,-6610.324945478573,-52.644012027776235,129.36467027619216,1937.9825257205057,849.0511413055856,10880.896094296202
DEB-S07207,-1,NOISE,-6981.544876955749,3089.293588018487,-722.7648484542381,-5.408118275321061,156.13088459099458,1290.5064763966093,1459.54922426328,12567.08909256917
DEB-F02885,154,LOW,327.7985021235004,1855.4687278296071,7272.477086344854,75.47481237716188,79.98115453376397,1134.4616868299427,889.0164999678918,5348.918984364919
DEB-S07940,-1,NOISE,-7592.448631055758,294.2644290973349,1385.8569319822914,10.336780524013248,177.7804689687622,1345.363968173423,1520.6309843185281,14563.91674603884
DEB-F06253,47,LOW,775.961042917087,-6120.321285302767,3604.2138828011703,30.294165100279333,-82.77434218838899,766.847666773735,830.6650105514191,1495.3078950786353
DEB-F06615,24,LOW,-5568.77040824941,3270.9773439409573,-3456.944832776384,-28.1586351226237,149.57092949985707,947.2274428948849,1017.8481362319017,13009.488463969557
DEB-F06181,46,LOW,-1332.1277805129507,476.6822063341392,-5352.913693821431,-75.1945412783481,160.3110028718512,-841.3983062425514,1038.8648184815047,10598.230614764741
DEB-S08199,-1,NOISE,267.07438769824864,7399.299616852275,-1475.107089682178,-11.267391095857668,87.93283204113823,1171.4924263059856,884.1407457781315,12738.941846372885
DEB-F04386,-1,NOISE,1464.9342585894651,4452.297647335177,-4897.071974193267,-46.2549944197051,71.78730427159394,400.5281077394711,589.0850873580957,5786.283865342543
DEB-F01277,141,LOW,3442.041797738481,5184.688014197416,4502.270640398743,35.88429289974565,56.42037277541948,1302.9490209567775,784.4008879888706,14500.005345928323
DEB-F03146,127,LOW,3367.3183743227964,-5120.795610785009,1355.4170348145203,12.470675037104765,-56.671992667164744,-101.31168303025697,771.505435093708,10484.278770399455
DEB-S08260,-1,NOISE,6099.298786439007,-3240.7062844044035,-1811.329299265491,-14.695104309738813,-27.982798939405825,762.2087016038204,843.5470945444258,7360.189060657626
DEB-F03205,197,LOW,-4780.791590779452,7266.941733559403,-2424.191794586268,-15.572614028789145,123.34020588776866,2651.8749739873138,858.1167538645723,15739.616957767788
DEB-N09210,-1,NOISE,-3047.6619063155867,3615.798977386358,4774.076868419088,45.272540417798865,130.1266586152217,341.53972478740616,477.0059312663616,13474.620548263807
DEB-F02742,127,LOW,2057.2822972778404,-1064.9092162862796,8044.9681813439265,73.93618137776396,-27.367399619411117,1993.7179395256762,864.6111760962722,15533.339453828692
DEB-F04368,102,LOW,-3303.6004581637562,3472.998095769608,-5343.628348524139,-48.10765075023957,133.56805021680066,800.292890132655,580.5976901127542,12746.095209515435
DEB-F03708,221,LOW,4120.556930567284,-5640.152189313396,3456.7627360595625,26.33003932067606,-53.84905156984726,1415.4189759376059,918.8853163790973,6370.539847032296
DEB-F04914,56,LOW,745.1587228473786,-4702.340428968216,-4651.984143453242,-44.33637010839822,-80.99546938775285,278.3052556711864,454.4726152462954,2560.12428335878
DEB-F02945,215,MEDIUM,337.4404717995744,-2412.4198637426894,-5984.208914306978,-67.85094590598072,-82.0373384697917,82.85301709952455,853.1577226080617,12592.584101843016
DEB-N09080,-1,NOISE,5554.976451528117,-2573.7019942825227,-4758.2276929135305,-37.85452764841177,-24.858980682056995,1375.7288816112468,1412.7870416927317,13249.718412037677
DEB-F04890,86,LOW,5841.318040866202,2804.8612066383375,-1500.914825451683,-13.041357073047868,25.64920480330096,273.25294168243727,570.7318235631219,12649.748906396298
DEB-N09473,-1,NOISE,511.893830560594,-6065.537039059721,-4848.212690102383,-38.53639046214818,-85.17602135964782,1403.7613001862183,1333.8793337543138,12592.470079857347
DEB-F00700,169,LOW,1016.7317019548518,3346.6715405288223,5456.9471361723845,57.341588564821336,73.10101650889015,103.54687079511677,747.8086320120537,9233.712395200062
DEB-S08174,-1,NOISE,-7134.106452348932,-1765.8068699444113,-1611.0860888743528,-12.364431311699796,-166.097774992733,1145.7680473244282,818.2072224569683,13527.859618001003
DEB-S07743,14,LOW,-7243.668185266109,-3045.8075188080174,-22.81140383678644,-0.16632714403903887,-157.1942879457246,1479.8648185292404,1473.2401506808264,15690.60069921723
DEB-F02515,154,LOW,2251.0837647343815,-1397.9819340493727,6846.336933323127,68.84121428471958,-31.841363218542057,963.1204541670622,857.968978930061,8638.931516245633
DEB-F03000,144,MEDIUM,1601.1617399288837,-650.6164487191506,7081.958482627476,76.28545662562053,-22.113886235407847,911.661120004097,899.7024803472905,12872.912058704424
DEB-F06291,93,LOW,-1663.3524865188265,4764.281305652121,-5429.974856298152,-47.09743269743961,109.24561554950321,1034.6725074556434,928.0698855239407,2738.8233102651257
DEB-F04394,148,MEDIUM,3739.1986578643673,-3266.513571354929,4764.90270916124,43.82158158109837,-41.14002484297583,503.4337031601981,603.2781969994239,12195.99521656422
DEB-S08248,11,LOW,-2012.3530099560476,6763.312463402356,-1447.6411634986712,-11.593628028131205,106.56982390755417,825.1695360672111,874.6200097188275,538.4801106294425
DEB-F02995,225,LOW,3428.4401935924943,-5474.79126589954,-619.9599224202839,-5.482097044907766,-57.94425523211817,111.23060182514291,945.008296547031,9941.138730857021
DEB-F06145,46,LOW,1730.304187935572,-3058.976583735549,6354.807143364836,61.05580499831252,-60.50541313639522,883.7404536610393,903.6482447778617,7757.947951062325
DEB-F03410,129,LOW,-3579.0152092348167,6516.111830867325,1013.3868704664628,7.762263781947272,118.77806699662267,1124.9301201540693,844.9270097809758,7216.688634780698
DEB-F05300,94,LOW,4718.265654615646,-4615.627323357639,2319.919484980546,19.365481526977256,-44.36998354301031,618.1529305591685,459.4101860241244,8575.4662725181
DEB-F06307,43,LOW,1669.489682978919,4747.675557508938,5148.965233306307,45.654491152127896,70.62610296831429,821.8256370376348,960.1842592986004,5250.023332749781
