id,type,x,y,z,vx,vy,vz,altitude_km,speed_kms,fuel_kg,area_m2,parent_event,generation,status,cluster_id,risk_level,risk_score
DEB-F06119,DEBRIS,-2075.5254028724785,304.3127996394532,-7004.9066490868945,-0.20919813067896012,-7.252445855754532,-0.30401124954317915,934.1218261367749,7.261828804673066,0.0,0.03735280693397448,AERO-CASCADE,1,NOMINAL,108,LOW,0.15811578107727034
DEB-F06120,DEBRIS,-1838.6723399154112,2852.167386985987,-6402.914981966986,-0.6770144155200819,-6.7548722623452715,-3.309286464565251,868.4411609842427,7.552352262969353,0.0,0.12154155455212307,AERO-CASCADE,1,NOMINAL,93,LOW,0.18447959966740737
DEB-F06121,DEBRIS,-1778.880451427167,-3775.0023536020435,-6039.0110978169005,0.5220827140840782,-6.343056718266701,3.9512606518854354,962.4837823130583,7.4912882490685035,0.0,0.4456884632447354,AERO-CASCADE,1,NOMINAL,96,LOW,0.19061168399162604
DEB-F06122,DEBRIS,-1850.4952647358023,2013.11979049631,-6723.730828267694,-0.3318577598218689,-7.675212924613719,-1.923416021245099,880.3435756228973,7.919504542690395,0.0,0.215502734479277,AERO-CASCADE,1,NOMINAL,-1,NOISE,0.0
DEB-F06123,DEBRIS,506.79841461713414,6935.32345954365,2047.7099032967963,-1.9454839956095469,2.2671705550660035,-6.963241701006071,870.9092800022681,7.577051226536686,0.0,0.4069055575187504,AERO-CASCADE,1,NOMINAL,59,LOW,0.1713875564687528
DEB-F06124,DEBRIS,-1968.4624271853902,-53.58525559995781,-7046.643099561923,-0.41590159883974454,-7.562037800424479,0.03295862361280474,938.4807076202342,7.573537885680417,0.0,0.053281662322312795,AERO-CASCADE,1,NOMINAL,-1,NOISE,0.0
DEB-F06125,DEBRIS,-1264.4643190039294,5656.358224477427,-4410.268005836956,-0.7168897939715628,-4.294064285827883,-5.400012349162973,904.9751274463833,6.936357288853834,0.0,0.26879232187521873,AERO-CASCADE,1,NOMINAL,42,LOW,0.16382997707506738
DEB-F06126,DEBRIS,1440.5983251171183,-4929.875870106762,5173.144619888789,1.4355524998520188,5.086221758332133,4.700608987269999,911.6109302974173,7.072919312841487,0.0,0.031330828813668936,AERO-CASCADE,1,NOMINAL,47,LOW,0.15924400090170604
DEB-F06127,DEBRIS,-2025.319789357375,-1251.4421301081386,-6951.622723832348,0.5444551235960601,-6.745358759681334,1.1369319999235354,969.8617852934813,6.862136004981965,0.0,0.46927921295267694,AERO-CASCADE,1,NOMINAL,90,LOW,0.16102271707081794
DEB-F06128,DEBRIS,1823.7074978315588,3393.3454265284845,6371.601304451708,-0.9688097860226055,6.042186315124967,-3.2711258951501807,1067.533245470151,6.938794743332495,0.0,0.4167409419961528,AERO-CASCADE,1,NOMINAL,64,LOW,0.20067689330857308
DEB-F06129,DEBRIS,-711.5724029114164,6905.995123322494,-2563.1057641701836,-1.672170293580826,-2.546755286000829,-6.196172146733659,1022.4450775302275,6.904684297595752,0.0,0.021953880754611,AERO-CASCADE,1,NOMINAL,-1,NOISE,0.0
DEB-F06130,DEBRIS,-609.1898668506187,6920.0793781546345,-2159.151076182881,-2.163348061456092,-1.915968314094623,-6.332777679534113,896.5138001151645,6.960968506898008,0.0,0.323245362494625,AERO-CASCADE,1,NOMINAL,45,MEDIUM,0.33079208106089925
DEB-F06131,DEBRIS,1849.2275124245054,-2110.0083509256465,6650.695553283795,0.6880941981528348,6.679053850541111,2.099499712641242,840.1404244380865,7.034993461783762,0.0,0.4620883490110512,AERO-CASCADE,1,NOMINAL,-1,NOISE,0.0
DEB-F06132,DEBRIS,1534.5306673467164,-4450.40423403418,5490.244344802164,1.3621909826217002,6.2201057953055745,4.269738018679346,853.9902929179743,7.666547014535664,0.0,0.24302781656881947,AERO-CASCADE,1,NOMINAL,47,LOW,0.15924400090170604
DEB-F06133,DEBRIS,1267.8869373634175,5708.437513714622,4288.160875921819,-1.5999703498893836,4.676248969556294,-5.919846173609809,873.2159655994355,7.71179539828464,0.0,0.20988756092311667,AERO-CASCADE,1,NOMINAL,69,LOW,0.19059237043848748
DEB-F06134,DEBRIS,-1957.4323802184936,655.1134460057558,-7014.899419879513,0.09385806755307682,-7.204478013722695,-0.7661105495473978,934.1491692695872,7.2457048077593065,0.0,0.29170336734537494,AERO-CASCADE,1,NOMINAL,108,LOW,0.15811578107727034
DEB-F06135,DEBRIS,-1877.7764453231425,2870.274300027233,-6466.48066011422,-0.5612071215684729,-6.534919788451703,-2.677734211417417,941.6916225593068,7.084517667547459,0.0,0.43214416491770896,AERO-CASCADE,1,NOMINAL,93,LOW,0.18447959966740737
DEB-F06136,DEBRIS,1818.629185284635,2730.26033386383,6504.550461180606,-1.2021667414148067,6.9172401238716335,-2.522821214506654,906.8414012228986,7.460431802907147,0.0,0.2801645271675987,AERO-CASCADE,1,NOMINAL,64,LOW,0.20067689330857308
DEB-F06137,DEBRIS,1301.0903465750564,5674.536677055809,4478.248510192639,-2.019065117884561,4.7702552838209895,-5.50478911088852,966.7872547656661,7.558747421262142,0.0,0.20500595220505538,AERO-CASCADE,1,NOMINAL,69,LOW,0.19059237043848748
DEB-F06138,DEBRIS,-550.197608566836,-7070.483933220903,-1669.808394862718,1.761829011419662,-1.6711454543110105,6.828016015883979,907.6519438249315,7.246969801793883,0.0,0.16343942134549777,AERO-CASCADE,1,NOMINAL,20,LOW,0.1692421430440686
DEB-F06139,DEBRIS,1266.2883176548967,-5364.455997764996,4633.384460731052,1.386431449076463,4.7127085041021335,5.472342314204353,822.4967093571213,7.353797931100384,0.0,0.25245411257838196,AERO-CASCADE,1,NOMINAL,47,LOW,0.15924400090170604
DEB-F06140,DEBRIS,-200.3371311331487,7169.671921995437,-841.2099556017735,-1.9552225865417507,-1.1122061241291636,-6.921977445336211,843.4947148248384,7.278301283899743,0.0,0.4623921232604729,AERO-CASCADE,1,NOMINAL,44,LOW,0.22760917564613692
DEB-F06141,DEBRIS,-75.26371506939887,-7297.233600077294,152.3949204476727,2.010437304754097,-0.06840445554702057,7.578666230627634,921.0757693800879,7.841091707226824,0.0,0.1513461511310206,AERO-CASCADE,1,NOMINAL,46,LOW,0.229956378441401
DEB-F06142,DEBRIS,923.5079604500439,-6634.806333406765,2842.6093202676043,1.6612577014603769,2.8428980531502672,6.694573224965308,898.8094600546137,7.460506494581276,0.0,0.43994116812563194,AERO-CASCADE,1,NOMINAL,48,LOW,0.17207303539885385
DEB-F06143,DEBRIS,1806.1261049241002,-3061.570677370623,6396.035306839789,0.7800539842310587,6.65709779181996,3.3154347692648947,939.2788120039259,7.477803349742456,0.0,0.46109751547242006,AERO-CASCADE,1,NOMINAL,79,LOW,0.2381240959951714
DEB-F06144,DEBRIS,-1870.4945199163772,-2859.0451639926187,-6447.5117158767,1.1058901304458177,-7.068158397403883,2.6690732236749786,918.6634169741474,7.6358239885913575,0.0,0.35508325727569995,AERO-CASCADE,1,NOMINAL,90,LOW,0.16102271707081794
DEB-F06145,DEBRIS,20.910608898297784,-7281.3682826668355,75.06683471078821,2.034359534222263,0.006352276697877114,7.09090080163042,903.6482447778617,7.376959620633911,0.0,0.08209642031179398,AERO-CASCADE,1,NOMINAL,46,LOW,0.229956378441401
DEB-F06146,DEBRIS,292.5549150630441,7171.4624960316505,1141.9648627658148,-2.050065042032611,1.1375730445516183,-7.071191036063433,889.5687217603281,7.449737027355963,0.0,0.16065611102824462,AERO-CASCADE,1,NOMINAL,43,LOW,0.24031826234627615
DEB-F06147,DEBRIS,-1608.8973863452873,-3777.596225983998,-6011.010443513024,0.9019438131043995,-6.213026101365103,3.8317157641126105,901.3568421829777,7.355082710288882,0.0,0.04213141390964592,AERO-CASCADE,1,NOMINAL,96,LOW,0.19061168399162604
DEB-F06148,DEBRIS,278.374224866353,-7260.018685291393,983.8116949674311,2.0001670979007784,1.2710829941505644,6.76266385861651,953.5237239427552,7.165887444146854,0.0,0.11122065646883017,AERO-CASCADE,1,NOMINAL,46,LOW,0.229956378441401
DEB-F06149,DEBRIS,-2012.5448189341785,-1050.7727911010256,-6994.492127801894,0.11563814474447515,-7.259071999039553,1.1141170866248589,975.5954014829176,7.344981643984517,0.0,0.12874221887909573,AERO-CASCADE,1,NOMINAL,90,LOW,0.16102271707081794
DEB-F06150,DEBRIS,1956.6857462354342,639.4839852492297,6929.11795730882,-0.046782021663983514,7.445876475950569,-0.7571722332391279,850.2953710753991,7.484422144925643,0.0,0.4734945262237527,AERO-CASCADE,1,NOMINAL,63,LOW,0.2607156431863946
DEB-F06151,DEBRIS,-761.0432733863836,-6937.184665952197,-2297.2977377004713,1.4217582550426404,-2.794299117932467,6.694132637452407,969.0593938044194,7.39194939539399,0.0,0.3914064194660844,AERO-CASCADE,1,NOMINAL,20,LOW,0.1692421430440686
DEB-F06152,DEBRIS,1761.7286852576715,-3989.259360160079,5860.969618395819,0.8764782936866178,6.32918121120671,3.847131903820383,927.261214392106,7.458362614474338,0.0,0.2174121467726789,AERO-CASCADE,1,NOMINAL,79,LOW,0.2381240959951714
DEB-F06153,DEBRIS,-1757.229017236034,3256.616336272916,-6265.614332731036,-1.204426411613174,-6.451963984223461,-3.5133530537885305,898.6292287049273,7.444604214817149,0.0,0.3712335173485776,AERO-CASCADE,1,NOMINAL,-1,NOISE,0.0
DEB-F06154,DEBRIS,300.6551278814541,7279.448931646152,968.9493397855032,-1.8303301201387108,1.1707348171457896,-6.8560797291140565,971.6679686666166,7.192117741856918,0.0,0.09101714339033802,AERO-CASCADE,1,NOMINAL,43,LOW,0.24031826234627615
DEB-F06155,DEBRIS,2036.605865116899,-1069.084249882059,6962.523262899086,0.4939762523077629,7.494994891724451,1.1958877860558303,954.4910943182558,7.6058601460753374,0.0,0.474474820875453,AERO-CASCADE,1,NOMINAL,-1,NOISE,0.0
DEB-F06156,DEBRIS,-1513.5864903239756,-4628.575795180333,-5336.79502707721,1.166227610393182,-5.758846740993237,4.453066220468026,846.5456308465991,7.3725301891118225,0.0,0.25865352858835766,AERO-CASCADE,1,NOMINAL,34,LOW,0.19011957098453147
DEB-F06157,DEBRIS,1356.3168157958326,-5147.446033485992,4995.4621327059585,1.1251986396932923,5.077674677558813,4.837459529396773,921.8929925247148,7.102806966857629,0.0,0.3391616343781416,AERO-CASCADE,1,NOMINAL,47,LOW,0.15924400090170604
DEB-F06158,DEBRIS,601.6249181216938,-6987.799538124035,1973.1412873218671,1.217634818998691,2.686715570601692,6.67515490404575,907.7796524772721,7.297860515435848,0.0,0.034470168357112196,AERO-CASCADE,1,NOMINAL,46,LOW,0.229956378441401
DEB-F06159,DEBRIS,933.8982092546764,-6389.643829923402,3520.6614976584424,1.686984816360332,3.435449505819029,6.4554038918465055,976.7777867002433,7.5046965617891255,0.0,0.23778727649190395,AERO-CASCADE,1,NOMINAL,48,LOW,0.17207303539885385
DEB-F06160,DEBRIS,-2075.1529877388057,586.1512868255815,-7027.5180629055785,-0.7005577663625502,-7.273953874039404,-0.7161416399690719,972.7706567477544,7.342618401780207,0.0,0.020979246177507398,AERO-CASCADE,1,NOMINAL,108,LOW,0.15811578107727034
DEB-F06161,DEBRIS,405.2746194849223,7103.256490143839,1467.7779376238766,-2.0932366800753446,1.6354272805500139,-6.91879823602527,886.4946049848413,7.411209835081345,0.0,0.07954215303459734,AERO-CASCADE,1,NOMINAL,-1,NOISE,0.0
DEB-F06162,DEBRIS,173.43178417034204,7279.439946586306,499.9410344698677,-2.705336632683548,0.4514194719783852,-7.30845758875523,920.511200705645,7.806162832176557,0.0,0.3381969003922589,AERO-CASCADE,1,NOMINAL,43,LOW,0.24031826234627615
DEB-F06163,DEBRIS,-1722.3035845330612,3699.0888750977115,-5932.8540430956045,-1.0532407410062947,-6.294949019957397,-3.9266976420366086,822.4425072232161,7.493640877060626,0.0,0.41127911809477297,AERO-CASCADE,1,NOMINAL,-1,NOISE,0.0
DEB-F06164,DEBRIS,-1781.3845187575632,-3516.427616656241,-6146.18696074197,1.128397847974236,-6.55749416854716,3.450581896383598,923.5209037398363,7.495367028871444,0.0,0.3435628187651028,AERO-CASCADE,1,NOMINAL,-1,NOISE,0.0
DEB-F06165,DEBRIS,1400.6424316041966,5363.477561745025,4756.279251724616,-1.4652228624380523,4.9508870884768195,-5.133483474278473,926.0318847492126,7.280852531135885,0.0,0.284471391887202,AERO-CASCADE,1,NOMINAL,68,LOW,0.13823060754514588
DEB-F06166,DEBRIS,-374.18314215112224,7230.951318695077,-1062.4368857693087,-2.235198092614109,-1.4546572659409598,-7.088962089121307,940.0213840096922,7.574003021888736,0.0,0.07834026589412511,AERO-CASCADE,1,NOMINAL,44,LOW,0.22760917564613692
DEB-F06167,DEBRIS,-1943.633210306417,2755.08343987811,-6438.52294204118,-0.8845409831871678,-6.322424294768424,-3.2040706430922596,889.7906614511812,7.142935698992493,0.0,0.3105381769765375,AERO-CASCADE,1,NOMINAL,93,LOW,0.18447959966740737
DEB-F06168,DEBRIS,1284.7690851919856,-5696.3731551094925,4397.994055483621,1.5881232578410416,4.513646433899614,5.399012705854,932.2426369673167,7.214185873009044,0.0,0.04232590761807264,AERO-CASCADE,1,NOMINAL,47,LOW,0.15924400090170604
DEB-F06169,DEBRIS,1690.9263021323964,-4082.6926814692024,5817.485842186897,1.0643093180629815,6.462527720057742,4.380089218945003,927.391920934494,7.879225877137211,0.0,0.45639427611386546,AERO-CASCADE,1,NOMINAL,-1,NOISE,0.0
DEB-F06170,DEBRIS,2007.1690947856155,-1458.3801298785497,6946.974973219286,0.3326956353576379,6.7315103832664835,1.396248870660565,998.587317528898,6.882835849752006,0.0,0.17596578464234003,AERO-CASCADE,1,NOMINAL,-1,NOISE,0.0
DEB-F06171,DEBRIS,-597.4101109318264,6972.164701229226,-2165.102890967313,-2.009939917398543,-2.595764183626137,-7.116851246716753,946.8647058145061,7.837564789935846,0.0,0.4006816444329932,AERO-CASCADE,1,NOMINAL,45,MEDIUM,0.33079208106089925
DEB-F06172,DEBRIS,1767.337877332054,3027.2350967375173,6297.996672019479,-0.9633412466143021,6.287288682948947,-2.6119974054752224,829.6641615429853,6.876085789631744,0.0,0.16881909977331405,AERO-CASCADE,1,NOMINAL,64,LOW,0.20067689330857308
DEB-F06173,DEBRIS,2005.8551533446323,1440.6411713625512,6898.978610354199,-0.6018588871149242,7.134544644033187,-1.4492239157636286,949.5371021246874,7.305081201172449,0.0,0.4050614209997829,AERO-CASCADE,1,NOMINAL,65,LOW,0.17727058336237986
DEB-F06174,DEBRIS,-1315.9874732163437,-5358.964702968886,-4740.5503214044365,1.4433394392479584,-4.99095951876539,5.688131609047875,896.6924184191321,7.703748883283581,0.0,0.49466559499344465,AERO-CASCADE,1,NOMINAL,34,LOW,0.19011957098453147
DEB-F06175,DEBRIS,-1839.9068074558577,-3237.0045695110966,-6200.160529005469,0.520143426097246,-6.440718659513064,3.1488832642056868,854.1134262916321,7.1881062767815695,0.0,0.11314499354920343,AERO-CASCADE,1,NOMINAL,90,LOW,0.16102271707081794
DEB-F06176,DEBRIS,-731.9640418919814,-6858.869242812792,-2428.6418243172625,1.9428531566684306,-2.2788990690947335,7.1660149410638905,934.7392986563136,7.76658415849904,0.0,0.31508888494735326,AERO-CASCADE,1,NOMINAL,20,LOW,0.1692421430440686
DEB-F06177,DEBRIS,-1851.8853330853344,3076.0017279389367,-6279.089654931634,-0.49484190348210283,-6.937143107384457,-2.6723245102836004,854.9973698184795,7.4505128206074485,0.0,0.15658361824932743,AERO-CASCADE,1,NOMINAL,-1,NOISE,0.0
DEB-F06178,DEBRIS,-1254.7120379201126,-5702.59879054089,-4447.618354860125,1.4890206968455588,-4.591388848130438,5.181137458706376,961.8387693379855,7.081117112178088,0.0,0.3799478528025695,AERO-CASCADE,1,NOMINAL,34,LOW,0.19011957098453147
DEB-F06179,DEBRIS,1530.4257888295667,4956.744235787859,5181.753729235224,-1.4490851824793922,5.710610032380096,-4.906440023497581,954.1265130342881,7.667076920977151,0.0,0.0893831264523115,AERO-CASCADE,1,NOMINAL,68,LOW,0.13823060754514588
DEB-F06180,DEBRIS,-175.71043926277466,-7301.510269579027,-434.99197065841145,1.7554872039064406,-0.3998268436184881,7.068338706721188,938.4294344534737,7.294039271959682,0.0,0.18164963803436526,AERO-CASCADE,1,NOMINAL,46,LOW,0.229956378441401
DEB-F06181,DEBRIS,327.5191090626957,-7195.881002839506,1767.4681896798663,1.6380743032061293,1.374370205866606,6.36396253310186,1038.8648184815047,6.7135832465474286,0.0,0.22993613839061705,AERO-CASCADE,1,NOMINAL,46,LOW,0.229956378441401
DEB-F06182,DEBRIS,1303.6119921615518,5411.008046317501,4773.538485213588,-1.45126248740346,4.599654710178506,-5.476887898168566,954.3306592014633,7.297896087867865,0.0,0.4732199920886874,AERO-CASCADE,1,NOMINAL,68,LOW,0.13823060754514588
DEB-F06183,DEBRIS,1037.4222414549088,-6294.127883335866,3636.3067075339027,1.876576920314494,2.9323231705372517,6.339340822290524,964.5476037472836,7.232378735622587,0.0,0.21428917106149187,AERO-CASCADE,1,NOMINAL,48,LOW,0.17207303539885385
DEB-F06184,DEBRIS,-1322.755248691549,-5753.170931174241,-4302.168027124578,1.6795108844077675,-4.285881459065087,5.353833484608059,926.4716099709894,7.0606706248707365,0.0,0.15454444673580542,AERO-CASCADE,1,NOMINAL,34,LOW,0.19011957098453147
DEB-F06185,DEBRIS,-1818.2908429793324,3634.9675257254244,-6172.075025762946,-0.9570979755833042,-6.3491375045978655,-3.462951856628636,1011.9699428248177,7.295177801019286,0.0,0.35928456567959133,AERO-CASCADE,1,NOMINAL,-1,NOISE,0.0
DEB-F06186,DEBRIS,1625.8644473987115,-4485.441316817455,5538.5802541452795,1.1644265682818582,5.735525462500471,3.8698788000830566,932.0264892481173,7.01627418871613,0.0,0.05412913259151503,AERO-CASCADE,1,NOMINAL,47,LOW,0.15924400090170604
DEB-F06187,DEBRIS,-1716.1996975482139,-4001.350528446448,-5809.364836861128,0.8451815467677666,-5.661810731003685,3.9746937711836754,881.6747924035599,6.969119253922374,0.0,0.2860569230666409,AERO-CASCADE,1,NOMINAL,96,LOW,0.19061168399162604
DEB-F06188,DEBRIS,1890.8840906525952,2145.3086017584524,6689.950648896972,-0.40677655181758626,7.185150229875199,-1.9009893844976136,897.3857527469745,7.443494584464803,0.0,0.42838528814375326,AERO-CASCADE,1,NOMINAL,64,LOW,0.20067689330857308
DEB-F06189,DEBRIS,504.188762408898,-7023.6077299805465,1852.3220051715211,1.700635676945353,1.595208969888891,6.839143057921878,903.0970069266114,7.225699352314236,0.0,0.19042401591910466,AERO-CASCADE,1,NOMINAL,46,LOW,0.229956378441401
DEB-F06190,DEBRIS,1389.1852853467753,-5698.884705625412,4422.656969740412,1.4379249591915275,4.971548505355729,5.294641844717481,968.0876982398167,7.403860816709352,0.0,0.4286517402370726,AERO-CASCADE,1,NOMINAL,47,LOW,0.15924400090170604
DEB-F06191,DEBRIS,1655.0705166291011,3690.1002036240275,6031.567153690731,-0.826337395360488,5.804707321129026,-3.7899944459702026,883.8117919760161,6.981512620874151,0.0,0.46880331535818204,AERO-CASCADE,1,NOMINAL,-1,NOISE,0.0
DEB-F06192,DEBRIS,963.4180861613119,-6478.651320165068,3386.418018676835,1.8179514644805586,3.722864503601787,6.236276249173148,995.3916216463858,7.48704274699873,0.0,0.4016017192162975,AERO-CASCADE,1,NOMINAL,48,LOW,0.17207303539885385
DEB-F06193,DEBRIS,-2030.4355193963115,191.35967825517903,-7038.44332178894,-0.011325628894308971,-7.557514320179138,-0.3552763185843478,949.8211957680014,7.565868901331124,0.0,0.1461986342926533,AERO-CASCADE,1,NOMINAL,108,LOW,0.15811578107727034
DEB-F06194,DEBRIS,774.5241978665117,-6679.059810493042,2647.2068420715404,2.1098472636602703,2.4448806462729467,7.071342236032923,848.0260032773613,7.7738521898475685,0.0,0.038120093513916695,AERO-CASCADE,1,NOMINAL,48,LOW,0.17207303539885385
DEB-F06195,DEBRIS,-1622.4848710838778,-4545.575996772541,-5577.3021738734815,1.0406993816058345,-5.6890994087954025,4.599346917500601,997.5675655330188,7.389377467253467,0.0,0.1519282908788812,AERO-CASCADE,1,NOMINAL,-1,NOISE,0.0
DEB-F06196,DEBRIS,-1534.1560183856527,-4967.127379412431,-5220.173490506231,1.0805777449320526,-5.314416864384735,4.581747010092975,989.1013131701084,7.0995126970655695,0.0,0.17984242444316403,AERO-CASCADE,1,NOMINAL,34,LOW,0.19011957098453147
DEB-F06197,DEBRIS,-450.0248277444504,-7050.6979521770545,-1693.2597574361228,1.8308720410133228,-1.4961470848259015,6.428215803489891,886.9846482983112,6.84927054117696,0.0,0.3827472791942327,AERO-CASCADE,1,NOMINAL,20,LOW,0.1692421430440686
DEB-F06198,DEBRIS,-2035.6350513904208,708.7592293166531,-6974.685993891092,-0.08082476431697339,-7.7393167105932905,-0.5190257132702982,922.0269995942135,7.757122113286034,0.0,0.29500048596435585,AERO-CASCADE,1,NOMINAL,108,LOW,0.15811578107727034
DEB-F06199,DEBRIS,604.0426446203012,6914.99625300774,2162.743978831087,-1.8182435309933913,2.171988306807809,-6.489463840871602,892.3170582828179,7.08072621168826,0.0,0.013764447582039983,AERO-CASCADE,1,NOMINAL,59,LOW,0.1713875564687528
DEB-F06200,DEBRIS,-1866.0391851896804,-3103.784319471698,-6370.045126791774,0.8946835229413009,-7.067758113484205,3.137241492533217,949.4174528734411,7.784339891051553,0.0,0.05303446105151545,AERO-CASCADE,1,NOMINAL,90,LOW,0.16102271707081794
DEB-F06201,DEBRIS,1918.6042933560739,2426.0897496578305,6661.999275010462,-0.7191897788052553,6.958307392606904,-2.833171002720823,966.8741128655938,7.547326257596391,0.0,0.45426240898846326,AERO-CASCADE,1,NOMINAL,64,LOW,0.20067689330857308
DEB-F06202,DEBRIS,523.7366934158453,6903.062661610686,1896.968735904625,-1.7893983519617898,1.860811778542224,-6.697700813854292,799.9591695392019,7.17800551191412,0.0,0.4249207068985063,AERO-CASCADE,1,NOMINAL,59,LOW,0.1713875564687528
DEB-F06203,DEBRIS,-1369.4219481669063,5649.734220412607,-4370.890853571051,-1.8955734157891073,-5.146043330579367,-5.512063128065285,895.0672517210778,7.775461430849209,0.0,0.4109159210411481,AERO-CASCADE,1,NOMINAL,42,LOW,0.16382997707506738
DEB-F06204,DEBRIS,-1970.616408730126,2623.4869123671824,-6551.325255876604,-0.7558951592421951,-6.776230939222967,-3.0840819995394484,948.9275703450012,7.483331144171799,0.0,0.3770160878698047,AERO-CASCADE,1,NOMINAL,93,LOW,0.18447959966740737
DEB-F06205,DEBRIS,-782.6754104273886,6681.803310541856,-2855.079588958213,-1.9398755019505354,-2.9735296402252067,-6.484318147494081,930.1155776098885,7.392656986651468,0.0,0.25596853568523137,AERO-CASCADE,1,NOMINAL,42,LOW,0.16382997707506738
DEB-F06206,DEBRIS,-1154.5808229959068,5973.647716468917,-4063.594380506416,-1.4315679307283866,-4.669071461454314,-5.626049504613793,938.3049772583136,7.449969669792098,0.0,0.24459947510041943,AERO-CASCADE,1,NOMINAL,42,LOW,0.16382997707506738
DEB-F06207,DEBRIS,-1262.6070271301992,-5542.744124194705,-4495.500582881591,1.8016478949195536,-4.815132745444886,5.61556112518096,869.3256195615677,7.613538286773589,0.0,0.14403517294128654,AERO-CASCADE,1,NOMINAL,34,LOW,0.19011957098453147
DEB-F06208,DEBRIS,-574.0918216698628,-7090.185694750405,-1857.8985051948844,2.2411210092782308,-1.6024975167841484,6.890343365832621,973.8764290789277,7.420744798778708,0.0,0.47295373649299116,AERO-CASCADE,1,NOMINAL,20,LOW,0.1692421430440686
DEB-F06209,DEBRIS,-1099.3594304500898,-6143.897596305634,-3803.637246865889,1.5585249827394965,-3.7587986299103084,5.839030060582645,931.0165171287254,7.117010559949066,0.0,0.17405042157647535,AERO-CASCADE,1,NOMINAL,34,LOW,0.19011957098453147
DEB-F06210,DEBRIS,1013.3700219744748,-6461.2052747627295,3254.998755723316,1.542593706970709,3.4433966317243625,6.36579036141713,927.2794360300923,7.399990718485229,0.0,0.3793150593851997,AERO-CASCADE,1,NOMINAL,48,LOW,0.17207303539885385
DEB-F06211,DEBRIS,716.0157727706105,6753.01137766398,2769.349287882074,-2.1579473345155713,2.849736531872686,-6.55114661866726,955.6980630491016,7.4629255000239745,0.0,0.04401866399979063,AERO-CASCADE,1,NOMINAL,58,LOW,0.2265100642523297
DEB-F06212,DEBRIS,1796.5785468707486,-3026.4662078738174,6287.671118296965,0.7980083669186984,6.404996250782273,3.409188577940597,827.5552134062964,7.299545265711273,0.0,0.4135467222501036,AERO-CASCADE,1,NOMINAL,79,LOW,0.2381240959951714
DEB-F06213,DEBRIS,-2009.259524643702,250.15623568361116,-7074.869042352539,0.5870232234970897,-7.475578481855653,-0.2985936075758501,980.7673984863095,7.504533832676973,0.0,0.038816220679473205,AERO-CASCADE,1,NOMINAL,108,LOW,0.15811578107727034
DEB-F06214,DEBRIS,1105.5207960489086,-6265.4895028144765,3547.398244252321,1.9007172523708271,3.816097857610476,6.279049780366526,906.268895040409,7.589584644540193,0.0,0.030756156174349028,AERO-CASCADE,1,NOMINAL,48,LOW,0.17207303539885385
DEB-F06215,DEBRIS,-1812.2336774319267,3709.377938701433,-6002.134165882641,-0.6681670049154882,-6.208772071156379,-3.6307614985404553,906.7302011917309,7.2234151782458795,0.0,0.38262449358788064,AERO-CASCADE,1,NOMINAL,-1,NOISE,0.0
DEB-F06216,DEBRIS,950.4553736636861,6657.921087480375,2851.4546268439017,-1.390858252402065,3.028155067309327,-6.209759853376617,926.7977781750615,7.047363139966187,0.0,0.17079139904168483,AERO-CASCADE,1,NOMINAL,58,LOW,0.2265100642523297
DEB-F06217,DEBRIS,1824.165846643256,3135.6896277700253,6389.088355952473,-0.78409652276599,6.807666922525075,-2.821214502980575,969.0107797803757,7.4106941346194874,0.0,0.11906188754474815,AERO-CASCADE,1,NOMINAL,64,LOW,0.20067689330857308
DEB-F06218,DEBRIS,-1889.8519728662604,-2930.0253130661777,-6423.466317757681,1.0536097009492353,-6.50999808393636,2.391434662557311,930.5912306788832,7.014921824230831,0.0,0.2884296910560773,AERO-CASCADE,1,NOMINAL,90,LOW,0.16102271707081794
DEB-F06219,DEBRIS,444.6708090039894,-7068.76589910236,1674.3923684531771,1.63586099974298,1.6422627535665062,7.461806816194428,899.8279125443651,7.813554192839361,0.0,0.36850460279512404,AERO-CASCADE,1,NOMINAL,46,LOW,0.229956378441401
DEB-F06220,DEBRIS,-2036.0603738554764,1125.9018240015364,-6916.4520497821095,-0.3323872537830258,-7.219689658885888,-1.016195031173244,919.1574109587382,7.298428077228852,0.0,0.26713594668644847,AERO-CASCADE,1,NOMINAL,126,LOW,0.18851870079862534
DEB-F06221,DEBRIS,312.9986335375238,7263.247795799209,1056.0546450010927,-1.9150758618434642,1.0157186508063596,-6.858568480019417,968.1537716075882,7.192993919733787,0.0,0.3471899278741132,AERO-CASCADE,1,NOMINAL,43,LOW,0.24031826234627615
DEB-F06222,DEBRIS,1425.5636921161888,-5129.02596359213,4998.147629439289,0.9539548284412069,5.244306456243608,5.294111164464516,923.9598838513575,7.512682147103823,0.0,0.06984417036192071,AERO-CASCADE,1,NOMINAL,47,LOW,0.15924400090170604
DEB-F06223,DEBRIS,1778.7623711449974,-3312.053941537931,6320.756419201147,0.6853149134040069,6.915433661410777,3.2513629192696114,976.1582480527204,7.67230344086498,0.0,0.25052030449797474,AERO-CASCADE,1,NOMINAL,79,LOW,0.2381240959951714
DEB-F06224,DEBRIS,282.1669921023223,-7385.428253633285,831.8717577989247,1.6099334373134495,0.9432153729204961,6.890982224845475,1059.3477443487463,7.139129984488988,0.0,0.4562707509672372,AERO-CASCADE,1,NOMINAL,46,LOW,0.229956378441401
